,Sales,Shipping Cost,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Order Priority_Critical,Order Priority_High,Order Priority_Low,Order Priority_Medium,Market,Category,Sub-Category,Discount_Category,Quantity_Group
4394,149.58,1.0102347983142685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,334.27352736957204,143.1425857395082,76.33138254519727,320.91961619730677,219.19725674422747
4395,303.84,1.0102347983142685,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,390.491308492304,561.7780173031223,616.2994540785693,320.91961619730677,219.19725674422747
4396,143.73,1.0102347983142685,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,295.0641807659767,541.7674938530392,271.2266057395693,314.00575901000514,585.4689862250813
4397,540.57,1.0102347983142685,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,295.0641807659767,138.03635655312414,237.51875930855795,314.00575901000514,219.4127752458392
4398,272.84,1.0098334336744934,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,223.22785146915746,139.23832253419582,241.08845010297688,317.29485615944833,218.31259293866097
4399,396.9,1.0094320690347183,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,223.22785146915746,139.23832253419582,241.08845010297688,317.29485615944833,218.31259293866097
4400,346.761,1.0094320690347183,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,324.5071003096552,138.25115910810553,236.1202892554236,313.1268763700077,214.35420885034878
4401,760.5,1.0094320690347183,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,327.39345476571725,541.7674938530392,770.7522582199334,314.00575901000514,219.4127752458392
4402,472.8,1.0094320690347183,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,324.5071003096552,556.5439726810458,780.6168716491658,313.1268763700077,214.35420885034878
4403,419.016,1.0090307043949427,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,324.5071003096552,556.5439726810458,600.4048040332134,313.1268763700077,214.35420885034878
4404,214.2645,1.0090307043949427,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,390.491308492304,561.7780173031223,680.8933837275974,320.91961619730677,219.19725674422747
4405,967.56,1.0082279751153924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,390.491308492304,561.7780173031223,757.1748960367584,320.91961619730677,219.19725674422747
4406,406.368,1.0082279751153924,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,293.156904938404,556.5439726810458,600.4048040332134,313.1268763700077,214.35420885034878
4407,648.18,1.0062211519165163,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,324.5071003096552,138.25115910810553,75.64372733234248,313.1268763700077,945.101999596439
4408,364.704,1.0062211519165163,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,296.1644857634163,473.4506542496694,130.2702046854045,314.58584453780287,607.9327033569862
4409,475.1916,1.005819787276741,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,390.491308492304,561.7780173031223,616.2994540785693,320.91961619730677,219.19725674422747
4410,344.372,1.005819787276741,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,301.6256057848354,477.55578523115446,504.25161179613144,246.8828259578131,219.19725674422747
4411,667.9215,1.0050170579971907,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,334.27352736957204,561.7780173031223,757.1748960367584,320.91961619730677,219.19725674422747
4412,314.1,1.004615693357415,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,179.67475834542253,556.5439726810458,657.5108858316066,313.1268763700077,214.35420885034878
4413,445.23,1.00421432871764,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,334.0092938880151,139.23832253419582,75.94906534502849,317.29485615944833,612.5466867717284
4414,370.71,1.0038129640778648,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,334.0092938880151,139.23832253419582,73.49510620638617,317.29485615944833,612.5466867717284
4415,401.59,1.0038129640778648,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,295.0641807659767,482.0105078446991,1013.7388185356212,240.49844330682782,219.4127752458392
4416,176.88,1.0038129640778648,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,197.24828710131547,551.4839855845131,619.755611927771,317.29485615944833,218.31259293866097
4417,269.784,1.0034115994380897,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,200.29553652966567,556.5439726810458,272.926538481919,97.08820239172317,610.0551508372503
4418,258.3,1.0026088701585392,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,392.95930003802306,136.79814909217177,112.08338665241128,314.58584453780287,607.9327033569862
4419,458.3628,1.0010034115994382,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,384.3723207877459,482.0105078446991,676.3513765397339,240.49844330682782,219.4127752458392
4420,193.68,0.9993979530403373,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,392.95930003802306,136.79814909217177,231.51959556831923,314.58584453780287,217.93131897477403
4421,1628.82,0.9989965884005618,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,296.1644857634163,473.4506542496694,671.1295385510032,314.58584453780287,607.9327033569862
4422,340.86,0.9985952237607867,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,384.3723207877459,482.0105078446991,512.2927700874567,314.00575901000514,219.4127752458392
4423,282.3,0.9985952237607867,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,384.3723207877459,138.03635655312414,94.90039501573767,314.00575901000514,585.4689862250813
4424,345.384,0.9973911298414609,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,334.0092938880151,139.23832253419582,241.08845010297688,317.29485615944833,218.31259293866097
4425,142.47,0.9965884005619106,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,392.95930003802306,136.79814909217177,112.08338665241128,314.58584453780287,217.93131897477403
4426,195.84,0.99578567128236,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,179.67475834542253,138.25115910810553,721.8232668804626,313.1268763700077,214.35420885034878
4427,434.88,0.9953843066425848,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,326.803678148321,473.4506542496694,671.1295385510032,314.58584453780287,217.93131897477403
4428,450.792,0.9945815773630342,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,327.39345476571725,138.03635655312414,237.51875930855795,240.49844330682782,964.8750577745884
4429,497.61,0.9945815773630342,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,295.0641807659767,138.03635655312414,237.51875930855795,314.00575901000514,585.4689862250813
4430,268.26,0.9945815773630342,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,222.6273009165497,138.03635655312414,237.51875930855795,314.00575901000514,219.4127752458392
4431,381.68,0.9945815773630342,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,222.6273009165497,541.7674938530392,592.9056284231367,314.00575901000514,219.4127752458392
4432,474.984,0.9941802127232591,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,390.491308492304,143.1425857395082,242.28674517998073,246.8828259578131,219.19725674422747
4433,225.24,0.9937788480834839,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,225.8077004477502,558.9579485409765,284.29296138372314,314.58584453780287,217.93131897477403
4434,244.5,0.9933774834437088,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,197.24828710131547,551.4839855845131,646.3848372315714,317.29485615944833,218.31259293866097
4435,179.739,0.9929761188039333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,327.39345476571725,541.7674938530392,592.9056284231367,314.00575901000514,219.4127752458392
4436,636.21,0.9917720248846076,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,189.44910328324647,558.9579485409765,596.5837214727005,314.58584453780287,217.93131897477403
4437,345.303,0.9913706602448324,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,324.5071003096552,138.25115910810553,236.1202892554236,313.1268763700077,214.35420885034878
4438,342.5136,0.9909692956050573,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,227.98241012007614,561.7780173031223,757.1748960367584,320.91961619730677,219.19725674422747
4439,820.665,0.9905679309652822,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,390.491308492304,477.55578523115446,504.25161179613144,320.91961619730677,219.19725674422747
4440,254.97,0.9905679309652822,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,301.6256057848354,561.7780173031223,282.4680536587583,320.91961619730677,219.19725674422747
4441,331.536,0.9893638370459563,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,297.80629836136757,139.23832253419582,241.08845010297688,317.29485615944833,218.31259293866097
4442,111.12,0.9893638370459563,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,231.14111316434767,136.79814909217177,112.08338665241128,314.58584453780287,217.93131897477403
4443,248.5,0.988962472406181,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,222.6273009165497,541.7674938530392,592.9056284231367,314.00575901000514,219.4127752458392
4444,248.13,0.9885611077664058,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,326.803678148321,136.79814909217177,231.51959556831923,314.58584453780287,217.93131897477403
4445,910.35,0.9885611077664058,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,389.88382850368396,551.4839855845131,619.755611927771,317.29485615944833,218.31259293866097
4446,352.35,0.9885611077664058,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,393.2729528632659,138.25115910810553,721.8232668804626,313.1268763700077,214.35420885034878
4447,230.04,0.9885611077664058,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,384.3723207877459,541.7674938530392,271.2266057395693,314.00575901000514,219.4127752458392
4448,214.92,0.9877583784868554,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,326.803678148321,558.9579485409765,663.9143805971034,314.58584453780287,217.93131897477403
4449,440.64,0.9877583784868554,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,324.5071003096552,556.5439726810458,780.6168716491658,313.1268763700077,214.35420885034878
4450,385.02,0.9877583784868554,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,389.88382850368396,551.4839855845131,756.7940657368495,317.29485615944833,218.31259293866097
4451,332.28,0.98735701384708,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,393.2729528632659,468.5515528159641,491.2902708393489,313.1268763700077,214.35420885034878
4452,498.26,0.9857515552879791,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,301.6256057848354,477.55578523115446,504.25161179613144,320.91961619730677,610.0465162721076
4453,475.44,0.9849488260084288,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,223.22785146915746,486.605126981115,659.7923341486008,251.42735020652128,612.5466867717284
4454,171.42,0.9845474613686533,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,384.3723207877459,482.0105078446991,512.2927700874567,314.00575901000514,219.4127752458392
4455,557.585,0.9841460967288782,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,296.1644857634163,473.4506542496694,1003.2756218551585,255.8895806249114,217.93131897477403
4456,446.4,0.9837447320891031,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,222.6273009165497,482.0105078446991,512.2927700874567,314.00575901000514,219.4127752458392
4457,323.064,0.9837447320891031,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,334.0092938880151,486.605126981115,513.8044641974925,317.29485615944833,612.5466867717284
4458,209.97,0.9837447320891031,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,296.1644857634163,558.9579485409765,663.9143805971034,314.58584453780287,217.93131897477403
4459,947.7,0.9829420028095525,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,324.5071003096552,556.5439726810458,780.6168716491658,313.1268763700077,214.35420885034878
4460,145.836,0.9821392735300022,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,227.98241012007614,477.55578523115446,651.0660625829829,246.8828259578131,219.19725674422747
4461,466.158,0.9817379088902267,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,295.0641807659767,541.7674938530392,592.9056284231367,240.49844330682782,585.4689862250813
4462,89.92,0.9813365442504516,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,225.8077004477502,136.79814909217177,76.89247204316422,314.58584453780287,607.9327033569862
4463,219.4275,0.9813365442504516,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,324.5071003096552,556.5439726810458,657.5108858316066,313.1268763700077,214.35420885034878
4464,498.42,0.9805338149709012,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,389.88382850368396,486.605126981115,659.7923341486008,317.29485615944833,218.31259293866097
4465,151.92,0.9801324503311258,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,223.22785146915746,551.4839855845131,619.755611927771,317.29485615944833,218.31259293866097
4466,399.0,0.9793297210515755,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,324.5071003096552,468.5515528159641,491.2902708393489,248.36370633868168,610.0551508372503
4467,529.8,0.9793297210515755,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,231.14111316434767,558.9579485409765,663.9143805971034,314.58584453780287,217.93131897477403
4468,206.56,0.9785269917720248,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,223.22785146915746,139.23832253419582,680.9133125781278,317.29485615944833,218.31259293866097
4469,319.56,0.9785269917720248,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,194.98736193814386,551.4839855845131,756.7940657368495,317.29485615944833,218.31259293866097
4470,504.72,0.9781256271322497,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,384.3723207877459,541.7674938530392,770.7522582199334,314.00575901000514,219.4127752458392
4471,447.84,0.9777242624924746,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,301.6256057848354,143.1425857395082,71.83989054974268,320.91961619730677,610.0465162721076
4472,339.296,0.9777242624924746,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,220.27040173904163,468.5515528159641,1012.9835109711697,313.1268763700077,214.35420885034878
4473,194.766,0.9773228978526991,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,384.3723207877459,482.0105078446991,676.3513765397339,240.49844330682782,219.4127752458392
4474,717.12,0.976921533212924,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,334.0092938880151,551.4839855845131,756.7940657368495,317.29485615944833,218.31259293866097
4475,439.8,0.976921533212924,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,297.80629836136757,551.4839855845131,266.58112127614277,317.29485615944833,218.31259293866097
4476,346.5,0.9761188039333737,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,327.39345476571725,138.03635655312414,75.08954110188176,314.00575901000514,585.4689862250813
4477,223.83,0.9761188039333737,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,327.39345476571725,541.7674938530392,592.9056284231367,314.00575901000514,219.4127752458392
4478,394.98,0.974914710014048,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,227.98241012007614,143.1425857395082,242.28674517998073,320.91961619730677,219.19725674422747
4479,201.568,0.9745133453742725,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,295.0641807659767,541.7674938530392,592.9056284231367,314.00575901000514,219.4127752458392
4480,176.202,0.9741119807344973,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,390.491308492304,477.55578523115446,504.25161179613144,320.91961619730677,219.19725674422747
4481,520.68,0.9741119807344973,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,197.24828710131547,551.4839855845131,756.7940657368495,317.29485615944833,218.31259293866097
4482,140.88,0.9737106160947222,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,334.27352736957204,143.1425857395082,71.83989054974268,320.91961619730677,610.0465162721076
4483,160.7877,0.9737106160947222,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,384.3723207877459,541.7674938530392,770.7522582199334,314.00575901000514,219.4127752458392
4484,721.875,0.9737106160947222,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,295.0641807659767,482.0105078446991,1013.7388185356212,240.49844330682782,585.4689862250813
4485,568.47,0.9737106160947222,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,192.223676016059,136.79814909217177,688.5134602555761,314.58584453780287,217.93131897477403
4486,445.71,0.973309251454947,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,393.2729528632659,556.5439726810458,657.5108858316066,313.1268763700077,214.35420885034878
4487,336.24,0.9729078868151716,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,225.8077004477502,558.9579485409765,596.5837214727005,314.58584453780287,217.93131897477403
4488,273.384,0.9725065221753963,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,220.27040173904163,556.5439726810458,272.926538481919,248.36370633868168,610.0551508372503
4489,218.025,0.9721051575356212,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,334.0092938880151,139.23832253419582,241.08845010297688,317.29485615944833,218.31259293866097
4490,490.26,0.9717037928958459,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,326.803678148321,558.9579485409765,284.29296138372314,314.58584453780287,217.93131897477403
4491,262.278,0.9717037928958459,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,392.95930003802306,558.9579485409765,784.763935076567,314.58584453780287,217.93131897477403
4492,244.44,0.9717037928958459,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,384.3723207877459,138.03635655312414,237.51875930855795,314.00575901000514,964.8750577745884
4493,225.24,0.9717037928958459,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,225.8077004477502,558.9579485409765,284.29296138372314,314.58584453780287,217.93131897477403
4494,322.218,0.9713024282560706,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,326.803678148321,558.9579485409765,784.763935076567,314.58584453780287,217.93131897477403
4495,221.44,0.9709010636162955,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,227.98241012007614,561.7780173031223,282.4680536587583,320.91961619730677,610.0465162721076
4496,222.36,0.9709010636162955,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,199.41260049084116,477.55578523115446,130.84157147865074,320.91961619730677,219.19725674422747
4497,376.509,0.9704996989765203,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,296.1644857634163,473.4506542496694,1003.2756218551585,255.8895806249114,217.93131897477403
4498,492.96,0.9700983343367449,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,227.98241012007614,561.7780173031223,616.2994540785693,320.91961619730677,610.0465162721076
4499,98.0,0.9692956050571946,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,227.98241012007614,143.1425857395082,74.68497033465613,320.91961619730677,219.19725674422747
4500,435.51,0.9688942404174191,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,326.803678148321,136.79814909217177,112.08338665241128,314.58584453780287,607.9327033569862
4501,440.91,0.968492875777644,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,301.6256057848354,561.7780173031223,616.2994540785693,320.91961619730677,610.0465162721076
4502,431.928,0.9672887818583182,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,293.156904938404,556.5439726810458,272.926538481919,313.1268763700077,610.0551508372503
4503,385.02,0.9668874172185431,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,334.27352736957204,561.7780173031223,757.1748960367584,320.91961619730677,219.19725674422747
4504,127.96,0.9668874172185431,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,295.0641807659767,138.03635655312414,94.90039501573767,314.00575901000514,219.4127752458392
4505,340.38,0.966486052578768,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,384.3723207877459,482.0105078446991,676.3513765397339,314.00575901000514,219.4127752458392
4506,296.922,0.9660846879389927,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,324.5071003096552,556.5439726810458,600.4048040332134,313.1268763700077,214.35420885034878
4507,367.71,0.9660846879389927,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,392.95930003802306,136.79814909217177,70.5474555899453,314.58584453780287,607.9327033569862
4508,261.45,0.9656833232992174,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,334.27352736957204,143.1425857395082,74.68497033465613,320.91961619730677,610.0465162721076
4509,860.93,0.9640778647401164,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,297.80629836136757,486.605126981115,513.8044641974925,317.29485615944833,612.5466867717284
4510,183.33,0.9636765001003412,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,392.95930003802306,136.79814909217177,74.39226054714467,314.58584453780287,607.9327033569862
4511,535.44,0.9636765001003412,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,384.3723207877459,138.03635655312414,662.5177992829023,314.00575901000514,585.4689862250813
4512,826.2,0.9628737708207906,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,324.5071003096552,468.5515528159641,647.8343363037794,313.1268763700077,214.35420885034878
4513,373.23,0.9628737708207906,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,393.2729528632659,468.5515528159641,647.8343363037794,313.1268763700077,214.35420885034878
4514,205.104,0.9628737708207906,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,223.22785146915746,486.605126981115,513.8044641974925,317.29485615944833,218.31259293866097
4515,230.16,0.9624724061810155,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,227.98241012007614,477.55578523115446,651.0660625829829,320.91961619730677,219.19725674422747
4516,167.44,0.9612683122616897,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,296.1644857634163,136.79814909217177,688.5134602555761,314.58584453780287,217.93131897477403
4517,317.94,0.9608669476219146,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,223.22785146915746,551.4839855845131,619.755611927771,317.29485615944833,612.5466867717284
4518,716.04,0.9608669476219146,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,327.39345476571725,138.03635655312414,237.51875930855795,314.00575901000514,219.4127752458392
4519,156.06,0.9608669476219146,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,324.5071003096552,138.25115910810553,73.95449428721773,313.1268763700077,610.0551508372503
4520,545.04,0.9608669476219146,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,390.491308492304,477.55578523115446,1060.000306973112,246.8828259578131,219.19725674422747
4521,301.96,0.9608669476219146,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,296.1644857634163,473.4506542496694,497.6797247125051,314.58584453780287,217.93131897477403
4522,170.43,0.9608669476219146,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,215.37920836592482,486.605126981115,513.8044641974925,317.29485615944833,218.31259293866097
4523,203.14,0.9596628537025889,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,225.8077004477502,473.4506542496694,497.6797247125051,314.58584453780287,607.9327033569862
4524,83.84,0.9592614890628137,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,293.156904938404,138.25115910810553,73.07846393565204,313.1268763700077,610.0551508372503
4525,576.828,0.9588601244230383,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,327.39345476571725,138.03635655312414,237.51875930855795,240.49844330682782,585.4689862250813
4526,226.8,0.9588601244230383,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,393.2729528632659,556.5439726810458,657.5108858316066,313.1268763700077,214.35420885034878
4527,243.0,0.9584587597832631,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,334.27352736957204,143.1425857395082,76.33138254519727,320.91961619730677,219.19725674422747
4528,145.32,0.958057395143488,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,223.22785146915746,486.605126981115,126.5826367184827,251.42735020652128,612.5466867717284
4529,311.15,0.958057395143488,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,295.0641807659767,138.03635655312414,74.77327585680048,314.00575901000514,219.4127752458392
4530,191.85552,0.958057395143488,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,227.98241012007614,561.7780173031223,757.1748960367584,320.91961619730677,219.19725674422747
4531,493.2,0.9572546658639374,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,326.803678148321,136.79814909217177,90.6081816759929,314.58584453780287,607.9327033569862
